YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2015,Virginia,228.971255,Reading,4
2015,Washington,225.8928891,Reading,4
2015,West Virginia,216.2532879,Reading,4
2015,Wisconsin,223.3563555,Reading,4
2015,Wyoming,228.1608028,Reading,4
2013,Alabama,218.5759534,Reading,4
2013,Alaska,209.3472882,Reading,4
2013,Arizona,213.1341315,Reading,4
2013,Arkansas,218.5238853,Reading,4
2013,California,212.5459679,Reading,4
2013,Colorado,226.6632196,Reading,4
2013,Connecticut,229.5815994,Reading,4
2013,Delaware,225.7716512,Reading,4
2013,District of Columbia,205.6139369,Reading,4
2013,Florida,227.4631766,Reading,4
2013,Georgia,221.8367125,Reading,4
2013,Hawaii,214.8438799,Reading,4
2013,Idaho,219.302986,Reading,4
2013,Illinois,218.5401839,Reading,4
2013,Indiana,225.3323408,Reading,4
2013,Iowa,223.8158046,Reading,4
2013,Kansas,223.3863688,Reading,4
2013,Kentucky,224.4275405,Reading,4
2013,Louisiana,210.4549632,Reading,4
2013,Maine,224.833289,Reading,4
2013,Maryland,232.0559731,Reading,4
2013,Massachusetts,232.373156,Reading,4
2013,Michigan,217.3651677,Reading,4
2013,Minnesota,227.0307418,Reading,4
2013,Mississippi,208.5185365,Reading,4
2013,Missouri,222.3341859,Reading,4
2013,Montana,222.9827493,Reading,4
2013,Nebraska,223.2527851,Reading,4
2013,Nevada,213.7553136,Reading,4
2013,New Hampshire,231.9983664,Reading,4
2013,New Jersey,228.7197441,Reading,4
2013,New Mexico,205.7564054,Reading,4
2013,New York,223.8133626,Reading,4
2013,North Carolina,222.2277152,Reading,4
2013,North Dakota,224.083385,Reading,4
2013,Ohio,223.8877461,Reading,4
2013,Oklahoma,216.9888765,Reading,4
2013,Oregon,219.1326742,Reading,4
2013,Pennsylvania,226.4023236,Reading,4
2013,Rhode Island,222.8022398,Reading,4
2013,South Carolina,213.6465439,Reading,4
2013,South Dakota,217.9307449,Reading,4
2013,Tennessee,219.7353947,Reading,4
2013,Texas,216.9095971,Reading,4
2013,Utah,222.7676355,Reading,4
2013,Vermont,227.9865191,Reading,4
2013,Virginia,228.5557377,Reading,4
2013,Washington,225.0488633,Reading,4
2013,West Virginia,214.6634013,Reading,4
2013,Wisconsin,220.8181034,Reading,4
2013,Wyoming,225.848975,Reading,4
2011,Alabama,220.2734133,Reading,4
2011,Alaska,207.9236959,Reading,4
2011,Arizona,212.3950499,Reading,4
2011,Arkansas,216.514864,Reading,4
2011,California,211.358636,Reading,4
2011,Colorado,223.4338436,Reading,4
2011,Connecticut,227.4273043,Reading,4
2011,Delaware,225.1305111,Reading,4
2011,District of Columbia,200.6279879,Reading,4
2011,Florida,224.5285854,Reading,4
2011,Georgia,220.8107201,Reading,4
2011,Hawaii,213.6145712,Reading,4
2011,Idaho,220.8297706,Reading,4
2011,Illinois,219.3574983,Reading,4
2011,Indiana,220.7313427,Reading,4
2011,Iowa,220.707447,Reading,4
2011,Kansas,223.5650912,Reading,4
2011,Kentucky,225.1350629,Reading,4
2011,Louisiana,210.4107263,Reading,4
2011,Maine,222.0373322,Reading,4
2011,Maryland,230.7828412,Reading,4
2011,Massachusetts,236.7738666,Reading,4
2011,Michigan,218.8608104,Reading,4
2011,Minnesota,222.3086724,Reading,4
2011,Mississippi,209.1880201,Reading,4
2011,Missouri,220.346171,Reading,4
2011,Montana,225.1442162,Reading,4
2011,Nebraska,223.311726,Reading,4
2011,Nevada,212.5751917,Reading,4
2011,New Hampshire,230.3926764,Reading,4
2011,New Jersey,231.2376297,Reading,4
2011,New Mexico,208.0141194,Reading,4
2011,New York,222.4938109,Reading,4
2011,North Carolina,221.3569636,Reading,4
2011,North Dakota,225.5775263,Reading,4
2011,Ohio,223.8282139,Reading,4
2011,Oklahoma,215.4775857,Reading,4
2011,Oregon,216.4401544,Reading,4
2011,Pennsylvania,227.2364632,Reading,4
2011,Rhode Island,222.4815969,Reading,4
2011,South Carolina,214.8998089,Reading,4
2011,South Dakota,219.8144463,Reading,4
2011,Tennessee,214.6402149,Reading,4
2011,Texas,218.3208446,Reading,4
2011,Utah,220.4160345,Reading,4
2011,Vermont,226.7716427,Reading,4
2011,Virginia,226.3784347,Reading,4
2011,Washington,220.528788,Reading,4
2011,West Virginia,214.3860242,Reading,4
2011,Wisconsin,221.2399069,Reading,4
2011,Wyoming,224.0622781,Reading,4
2009,Alabama,216.2733559,Reading,4
2009,Alaska,211.1273683,Reading,4
2009,Arizona,209.9892695,Reading,4
2009,Arkansas,216.1515814,Reading,4
2009,California,209.7624054,Reading,4
2009,Colorado,225.6966406,Reading,4
2009,Connecticut,228.9721167,Reading,4
2009,Delaware,225.5130868,Reading,4
2009,District of Columbia,201.9846377,Reading,4
2009,Florida,225.6734073,Reading,4
2009,Georgia,217.8481057,Reading,4
2009,Hawaii,210.6164187,Reading,4
2009,Idaho,221.0229244,Reading,4
2009,Illinois,219.16578,Reading,4
2009,Indiana,222.6594808,Reading,4
2009,Iowa,221.4222981,Reading,4
2009,Kansas,223.9242133,Reading,4
2009,Kentucky,225.6062424,Reading,4
2009,Louisiana,207.4861372,Reading,4
2009,Maine,223.790428,Reading,4
2009,Maryland,226.0477839,Reading,4
2009,Massachusetts,233.7494631,Reading,4
2009,Michigan,218.2355503,Reading,4
2009,Minnesota,223.3366618,Reading,4
2009,Mississippi,210.5065175,Reading,4
2009,Missouri,223.8423578,Reading,4
2009,Montana,224.6517501,Reading,4
2009,Nebraska,222.5233073,Reading,4
2009,Nevada,211.140589,Reading,4
2009,New Hampshire,229.1445204,Reading,4
2009,New Jersey,229.3944864,Reading,4
2009,New Mexico,207.6457308,Reading,4
2009,New York,224.3687488,Reading,4
2009,North Carolina,219.2960459,Reading,4
2009,North Dakota,225.9674719,Reading,4
2009,Ohio,224.5321781,Reading,4
2009,Oklahoma,217.1906276,Reading,4
2009,Oregon,218.1423405,Reading,4
2009,Pennsylvania,223.6794399,Reading,4
2009,Rhode Island,222.7048852,Reading,4
2009,South Carolina,215.9422982,Reading,4
2009,South Dakota,222.1665928,Reading,4
2009,Tennessee,216.7378111,Reading,4
2009,Texas,218.8582724,Reading,4
2009,Utah,219.2041302,Reading,4
2009,Vermont,228.7357836,Reading,4
2009,Virginia,226.527568,Reading,4
2009,Washington,221.3301104,Reading,4
2009,West Virginia,214.5202002,Reading,4
2009,Wisconsin,220.1355406,Reading,4
2009,Wyoming,222.6521963,Reading,4
2007,Alabama,216.3889539,Reading,4
2007,Alaska,214.4769544,Reading,4
2007,Arizona,209.5206243,Reading,4
2007,Arkansas,217.0278177,Reading,4
2007,California,208.522186,Reading,4
2007,Colorado,223.7326529,Reading,4
2007,Connecticut,227.2036492,Reading,4
2007,Delaware,225.0705423,Reading,4
2007,District of Columbia,197.0859504,Reading,4
2007,Florida,223.5349268,Reading,4
2007,Georgia,218.8881713,Reading,4
2007,Hawaii,213.496555,Reading,4
2007,Idaho,223.4040653,Reading,4
2007,Illinois,219.3868114,Reading,4
2007,Indiana,221.6730923,Reading,4
2007,Iowa,224.8947954,Reading,4
2007,Kansas,224.6583622,Reading,4
2007,Kentucky,222.4323142,Reading,4
2007,Louisiana,207.4068055,Reading,4
2007,Maine,225.5440458,Reading,4
2007,Maryland,224.7812651,Reading,4
2007,Massachusetts,235.7534621,Reading,4
2007,Michigan,220.1184528,Reading,4
2007,Minnesota,224.9170043,Reading,4
2007,Mississippi,207.8095188,Reading,4
2007,Missouri,220.7768279,Reading,4
2007,Montana,226.6665326,Reading,4
2007,Nebraska,222.9025543,Reading,4
2007,Nevada,210.8190091,Reading,4
2007,New Hampshire,229.0171734,Reading,4
2007,New Jersey,230.646972,Reading,4
2007,New Mexico,211.6318846,Reading,4
2007,New York,223.7520273,Reading,4
2007,North Carolina,217.9340426,Reading,4
2007,North Dakota,226.3254811,Reading,4
2007,Ohio,225.6669878,Reading,4
2007,Oklahoma,216.955654,Reading,4
2007,Oregon,215.0173234,Reading,4
2007,Pennsylvania,226.3536582,Reading,4
2007,Rhode Island,218.7614449,Reading,4
2007,South Carolina,213.8365272,Reading,4
2007,South Dakota,223.3985267,Reading,4
2007,Tennessee,215.7492686,Reading,4
2007,Texas,219.6043131,Reading,4
2007,Utah,221.2614281,Reading,4
2007,Vermont,228.2485382,Reading,4
2007,Virginia,227.1367249,Reading,4
2007,Washington,223.9993368,Reading,4
2007,West Virginia,215.1305555,Reading,4
2007,Wisconsin,223.3180098,Reading,4
2007,Wyoming,225.2894833,Reading,4
2005,Alabama,207.752033,Reading,4
2005,Alaska,211.0613186,Reading,4
2005,Arizona,207.1427366,Reading,4
2005,Arkansas,217.0715289,Reading,4
2005,California,206.5120265,Reading,4
2005,Colorado,223.65613,Reading,4
2005,Connecticut,225.7530197,Reading,4
2005,Delaware,225.8384591,Reading,4
2005,District of Columbia,190.7873557,Reading,4
2005,Florida,219.4652222,Reading,4
2005,Georgia,214.4309205,Reading,4
2005,Hawaii,209.5787676,Reading,4
2005,Idaho,221.8595114,Reading,4
2005,Illinois,216.48972,Reading,4
2005,Indiana,218.0725333,Reading,4
2005,Iowa,220.8094002,Reading,4
2005,Kansas,220.4687493,Reading,4
2005,Kentucky,219.9268179,Reading,4
2005,Louisiana,209.1656583,Reading,4
2005,Maine,224.5777722,Reading,4
2005,Maryland,220.0295858,Reading,4
2005,Massachusetts,231.2794393,Reading,4
2005,Michigan,218.2606891,Reading,4
2005,Minnesota,225.2265781,Reading,4
2005,Mississippi,204.393607,Reading,4
2005,Missouri,221.1686228,Reading,4
2005,Montana,224.5521798,Reading,4
2005,Nebraska,221.3774628,Reading,4
2005,Nevada,207.1869744,Reading,4
2005,New Hampshire,227.4383241,Reading,4
2005,New Jersey,223.2983935,Reading,4
2005,New Mexico,206.7916207,Reading,4
2005,New York,222.6952,Reading,4
2005,North Carolina,217.1344487,Reading,4
2005,North Dakota,224.8108467,Reading,4
2005,Ohio,222.5332538,Reading,4
2005,Oklahoma,213.8614501,Reading,4
2005,Oregon,216.8999802,Reading,4
2005,Pennsylvania,222.7719804,Reading,4
2005,Rhode Island,216.4398673,Reading,4
2005,South Carolina,213.2035072,Reading,4
2005,South Dakota,222.3986921,Reading,4
2005,Tennessee,214.2212693,Reading,4
2005,Texas,218.733824,Reading,4
2005,Utah,221.3109271,Reading,4
2005,Vermont,226.886251,Reading,4
2005,Virginia,225.8137107,Reading,4
2005,Washington,223.4863979,Reading,4
2005,West Virginia,214.7670664,Reading,4
2005,Wisconsin,221.1642265,Reading,4
2005,Wyoming,223.262146,Reading,4
2003,Alabama,207.0838476,Reading,4
2003,Alaska,211.5471536,Reading,4
2003,Arizona,208.8728014,Reading,4
2003,Arkansas,213.6153045,Reading,4
2003,California,205.6324371,Reading,4
2003,Colorado,223.660982,Reading,4
2003,Connecticut,228.340615,Reading,4
2003,Delaware,223.9288114,Reading,4
2003,District of Columbia,188.3744785,Reading,4
2003,Florida,218.0144882,Reading,4
2003,Georgia,213.5972193,Reading,4
2003,Hawaii,208.2595675,Reading,4
2003,Idaho,218.2598855,Reading,4
2003,Illinois,216.304288,Reading,4
2003,Indiana,220.4064911,Reading,4
2003,Iowa,223.2711298,Reading,4
2003,Kansas,220.1432297,Reading,4
2003,Kentucky,219.0444173,Reading,4
2003,Louisiana,204.7294875,Reading,4
2003,Maine,223.8594938,Reading,4
2003,Maryland,218.6737598,Reading,4
2003,Massachusetts,227.6042594,Reading,4
2003,Michigan,218.7890567,Reading,4
2003,Minnesota,222.6089623,Reading,4
2003,Mississippi,205.4644068,Reading,4
2003,Missouri,222.2602301,Reading,4
2003,Montana,222.7465416,Reading,4
2003,Nebraska,220.6118021,Reading,4
2003,Nevada,206.9596827,Reading,4
2003,New Hampshire,227.7895085,Reading,4
2003,New Jersey,225.073328,Reading,4
2003,New Mexico,203.1853126,Reading,4
2003,New York,222.1882071,Reading,4
2003,North Carolina,221.2205797,Reading,4
2003,North Dakota,221.6422457,Reading,4
2003,Ohio,221.8657991,Reading,4
2003,Oklahoma,213.5793571,Reading,4
2003,Oregon,217.6145353,Reading,4
2003,Pennsylvania,218.6984275,Reading,4
2003,Rhode Island,216.4940152,Reading,4
2003,South Carolina,214.8077245,Reading,4
2003,South Dakota,222.2731786,Reading,4
2003,Tennessee,211.9475411,Reading,4
2003,Texas,214.8080056,Reading,4
2003,Utah,219.2703384,Reading,4
2003,Vermont,226.1217466,Reading,4
2003,Virginia,223.3403592,Reading,4
2003,Washington,221.0966951,Reading,4
2003,West Virginia,219.1795245,Reading,4
2003,Wisconsin,220.8334276,Reading,4
2003,Wyoming,222.0751664,Reading,4
2002,Alabama,206.8800295,Reading,4
2002,Alaska,—,Reading,4
2002,Arizona,205.3472754,Reading,4
2002,Arkansas,212.8817972,Reading,4
2002,California,205.9165877,Reading,4
2002,Colorado,—,Reading,4
2002,Connecticut,229.3811428,Reading,4
2002,Delaware,224.3035584,Reading,4
2002,District of Columbia,190.5180731,Reading,4
2002,Florida,214.4045976,Reading,4
2002,Georgia,214.8184375,Reading,4
2002,Hawaii,207.5854427,Reading,4
2002,Idaho,220.217617,Reading,4
2002,Illinois,‡,Reading,4
2002,Indiana,221.8803468,Reading,4
2002,Iowa,223.3306409,Reading,4
2002,Kansas,221.9783314,Reading,4
2002,Kentucky,219.0420675,Reading,4
2002,Louisiana,206.6404498,Reading,4
2002,Maine,224.5082782,Reading,4
2002,Maryland,217.2111754,Reading,4
2002,Massachusetts,233.7484103,Reading,4
2002,Michigan,218.6133196,Reading,4
2002,Minnesota,225.2585144,Reading,4
2002,Mississippi,202.7933281,Reading,4
2002,Missouri,220.1717672,Reading,4
2002,Montana,224.162866,Reading,4
2002,Nebraska,221.5652392,Reading,4
2002,Nevada,209.1291618,Reading,4
2002,New Hampshire,—,Reading,4
2002,New Jersey,—,Reading,4
2002,New Mexico,207.5011702,Reading,4
2002,New York,222.4450547,Reading,4
2002,North Carolina,221.6340398,Reading,4
2002,North Dakota,223.591558,Reading,4
2002,Ohio,222.4359654,Reading,4
2002,Oklahoma,213.3284156,Reading,4
2002,Oregon,219.9369183,Reading,4
2002,Pennsylvania,220.6363933,Reading,4
2002,Rhode Island,219.6235053,Reading,4
2002,South Carolina,213.8588545,Reading,4
2002,South Dakota,—,Reading,4
2002,Tennessee,213.6939176,Reading,4
2002,Texas,216.9322417,Reading,4
2002,Utah,221.5141806,Reading,4
2002,Vermont,226.9612274,Reading,4
2002,Virginia,225.0094358,Reading,4
2002,Washington,223.6559327,Reading,4
2002,West Virginia,218.7777941,Reading,4
2002,Wisconsin,‡,Reading,4
2002,Wyoming,221.1297536,Reading,4
1998,Alabama,210.9207675,Reading,4
1998,Alaska,—,Reading,4
1998,Arizona,206.5297884,Reading,4
1998,Arkansas,208.8377158,Reading,4
1998,California,201.9125907,Reading,4
1998,Colorado,221.6532433,Reading,4
1998,Connecticut,231.5983046,Reading,4
1998,Delaware,212.0025633,Reading,4
1998,District of Columbia,181.6269905,Reading,4
1998,Florida,207.2976094,Reading,4
1998,Georgia,209.8187039,Reading,4
1998,Hawaii,199.7016816,Reading,4
1998,Idaho,—,Reading,4
1998,Illinois,‡,Reading,4
1998,Indiana,—,Reading,4
1998,Iowa,223.0452103,Reading,4
1998,Kansas,222.18488,Reading,4
1998,Kentucky,217.5308801,Reading,4
1998,Louisiana,204.2266303,Reading,4
1998,Maine,225.4044552,Reading,4
1998,Maryland,214.9298869,Reading,4
1998,Massachusetts,225.3098605,Reading,4
1998,Michigan,216.501398,Reading,4
1998,Minnesota,221.8301142,Reading,4
1998,Mississippi,204.3018153,Reading,4
1998,Missouri,216.1825587,Reading,4
1998,Montana,226.1490568,Reading,4
1998,Nebraska,—,Reading,4
1998,Nevada,207.5979301,Reading,4
1998,New Hampshire,225.7156413,Reading,4
1998,New Jersey,—,Reading,4
1998,New Mexico,205.9486053,Reading,4
1998,New York,215.7792157,Reading,4
1998,North Carolina,216.8374628,Reading,4
1998,North Dakota,—,Reading,4
1998,Ohio,—,Reading,4
1998,Oklahoma,219.5118215,Reading,4
1998,Oregon,214.4420866,Reading,4
1998,Pennsylvania,—,Reading,4
1998,Rhode Island,218.0275179,Reading,4
1998,South Carolina,210.4490389,Reading,4
1998,South Dakota,—,Reading,4
1998,Tennessee,212.4037827,Reading,4
1998,Texas,216.8620124,Reading,4
1998,Utah,215.4091913,Reading,4
1998,Vermont,—,Reading,4
1998,Virginia,218.3527284,Reading,4
1998,Washington,216.8469671,Reading,4
1998,West Virginia,216.4432512,Reading,4
1998,Wisconsin,224.3472318,Reading,4
1998,Wyoming,219.0107796,Reading,4
1994,Alabama,207.9635172,Reading,4
1994,Alaska,—,Reading,4
1994,Arizona,206.2127155,Reading,4
1994,Arkansas,208.6344584,Reading,4
1994,California,196.7644141,Reading,4
1994,Colorado,213.4808903,Reading,4
1994,Connecticut,222.4175986,Reading,4
1994,Delaware,206.3890517,Reading,4
1994,District of Columbia,178.5576117,Reading,4
1994,Florida,204.8826063,Reading,4
1994,Georgia,206.8441747,Reading,4
1994,Hawaii,200.8802722,Reading,4
1994,Idaho,‡,Reading,4
1994,Illinois,—,Reading,4
1994,Indiana,219.7632575,Reading,4
1994,Iowa,222.852939,Reading,4
1994,Kansas,—,Reading,4
1994,Kentucky,211.5623073,Reading,4
1994,Louisiana,196.7622678,Reading,4
1994,Maine,228.3800268,Reading,4
1994,Maryland,209.6454967,Reading,4
1994,Massachusetts,223.1600757,Reading,4
1994,Michigan,‡,Reading,4
1994,Minnesota,218.3017092,Reading,4
1994,Mississippi,201.5293278,Reading,4
1994,Missouri,216.8980792,Reading,4
1994,Montana,222.3014191,Reading,4
1994,Nebraska,220.0349631,Reading,4
1994,Nevada,—,Reading,4
1994,New Hampshire,223.4661395,Reading,4
1994,New Jersey,219.3904683,Reading,4
1994,New Mexico,204.5359107,Reading,4
1994,New York,211.7409208,Reading,4
1994,North Carolina,214.3580855,Reading,4
1994,North Dakota,225.2390833,Reading,4
1994,Ohio,—,Reading,4
1994,Oklahoma,—,Reading,4
1994,Oregon,—,Reading,4
1994,Pennsylvania,215.2683415,Reading,4
1994,Rhode Island,219.9400977,Reading,4
1994,South Carolina,203.4161903,Reading,4
1994,South Dakota,—,Reading,4
1994,Tennessee,212.5313941,Reading,4
1994,Texas,212.394311,Reading,4
1994,Utah,217.3303928,Reading,4
1994,Vermont,—,Reading,4
1994,Virginia,213.4572859,Reading,4
1994,Washington,212.6953858,Reading,4
1994,West Virginia,213.1469347,Reading,4
1994,Wisconsin,224.1745453,Reading,4
1994,Wyoming,221.1855559,Reading,4
1992,Alabama,207.3584922,Reading,4
1992,Alaska,—,Reading,4
1992,Arizona,209.4020648,Reading,4
1992,Arkansas,210.8997683,Reading,4
1992,California,202.2475264,Reading,4
1992,Colorado,216.5253605,Reading,4
1992,Connecticut,221.6126425,Reading,4
1992,Delaware,212.9234501,Reading,4
1992,District of Columbia,188.1398873,Reading,4
1992,Florida,208.308035,Reading,4
1992,Georgia,212.3408899,Reading,4
1992,Hawaii,203.4266281,Reading,4
1992,Idaho,219.3170282,Reading,4
1992,Illinois,—,Reading,4
1992,Indiana,221.1464849,Reading,4
1992,Iowa,225.4901714,Reading,4
1992,Kansas,—,Reading,4
1992,Kentucky,212.5116668,Reading,4
1992,Louisiana,203.6892654,Reading,4
1992,Maine,226.8101229,Reading,4
1992,Maryland,211.0415229,Reading,4
1992,Massachusetts,226.0010892,Reading,4
1992,Michigan,216.0337331,Reading,4
1992,Minnesota,220.9007192,Reading,4
1992,Mississippi,199.1090624,Reading,4
1992,Missouri,220.0494054,Reading,4
1992,Montana,—,Reading,4
1992,Nebraska,221.176842,Reading,4
1992,Nevada,—,Reading,4
1992,New Hampshire,227.7148247,Reading,4
1992,New Jersey,222.9636538,Reading,4
1992,New Mexico,210.738444,Reading,4
1992,New York,214.6251233,Reading,4
1992,North Carolina,211.5459272,Reading,4
1992,North Dakota,225.5159507,Reading,4
1992,Ohio,217.3702973,Reading,4
1992,Oklahoma,220.2767769,Reading,4
1992,Oregon,—,Reading,4
1992,Pennsylvania,220.6926529,Reading,4
1992,Rhode Island,216.6145207,Reading,4
1992,South Carolina,209.7161784,Reading,4
1992,South Dakota,—,Reading,4
1992,Tennessee,212.1371785,Reading,4
1992,Texas,212.5049222,Reading,4
1992,Utah,220.3902311,Reading,4
1992,Vermont,—,Reading,4
1992,Virginia,220.7534946,Reading,4
1992,Washington,—,Reading,4
1992,West Virginia,215.5355951,Reading,4
1992,Wisconsin,223.6080707,Reading,4
1992,Wyoming,222.9831866,Reading,4
2017,Alabama,257.6865203,Reading,8
2017,Alaska,257.6674968,Reading,8
2017,Arizona,262.9574567,Reading,8
2017,Arkansas,259.9557985,Reading,8
2017,California,262.52063,Reading,8
2017,Colorado,270.3386885,Reading,8
2017,Connecticut,272.5377115,Reading,8
2017,Delaware,263.0890898,Reading,8
2017,District of Columbia,246.7877554,Reading,8
2017,DoDEA,280.49913,Reading,8
2017,Florida,266.553369,Reading,8
2017,Georgia,266.3304408,Reading,8
2017,Hawaii,260.9823189,Reading,8
2017,Idaho,269.6730954,Reading,8
2017,Illinois,266.9285498,Reading,8
2017,Indiana,272.0238757,Reading,8
2017,Iowa,267.6756789,Reading,8
2017,Kansas,267.4900278,Reading,8
2017,Kentucky,265.133438,Reading,8
2017,Louisiana,256.7514712,Reading,8
2017,Maine,268.9306324,Reading,8
2017,Maryland,267.2505327,Reading,8
2017,Massachusetts,277.7825886,Reading,8
2017,Michigan,265.4689275,Reading,8
2017,Minnesota,268.6168223,Reading,8
2017,Mississippi,256.3447011,Reading,8
2017,Missouri,266.0350069,Reading,8
2017,Montana,267.2082193,Reading,8
2017,Nebraska,268.5285553,Reading,8
2017,Nevada,259.8064073,Reading,8
2017,New Hampshire,274.7860397,Reading,8
2017,New Jersey,275.0445523,Reading,8
2017,New Mexico,255.5785431,Reading,8
2017,New York,264.1575842,Reading,8
2017,North Carolina,262.7204769,Reading,8
2017,North Dakota,265.0819218,Reading,8
2017,Ohio,268.4506416,Reading,8
2017,Oklahoma,261.2369335,Reading,8
2017,Oregon,266.2166842,Reading,8
2017,Pennsylvania,269.5538233,Reading,8
2017,Rhode Island,265.76786,Reading,8
2017,South Carolina,259.7530024,Reading,8
2017,South Dakota,267.3557266,Reading,8
2017,Tennessee,262.0468529,Reading,8
2017,Texas,260.3425765,Reading,8
2017,Utah,268.7524197,Reading,8
2017,Vermont,273.4026403,Reading,8
2017,Virginia,267.7447785,Reading,8
2017,Washington,271.617023,Reading,8
2017,West Virginia,258.7003036,Reading,8
2017,Wisconsin,269.3714564,Reading,8
2017,Wyoming,269.0200282,Reading,8
2015,Alabama,258.7537615,Reading,8
2015,Alaska,260.3170188,Reading,8
2015,Arizona,262.7693918,Reading,8
2015,Arkansas,258.768268,Reading,8
2015,California,258.9868426,Reading,8
2015,Colorado,268.0732253,Reading,8
2015,Connecticut,273.0480304,Reading,8
2015,Delaware,262.6132907,Reading,8
2015,District of Columbia,247.6534449,Reading,8
2015,DoDEA,277.1913634,Reading,8
2015,Florida,263.3830014,Reading,8
2015,Georgia,262.2686053,Reading,8
2015,Hawaii,257.3504398,Reading,8
2015,Idaho,268.5534796,Reading,8
2015,Illinois,266.8067283,Reading,8
2015,Indiana,268.2534677,Reading,8
2015,Iowa,268.2005963,Reading,8
2015,Kansas,266.7655306,Reading,8
2015,Kentucky,267.7729001,Reading,8
2015,Louisiana,255.4694178,Reading,8
2015,Maine,268.3912363,Reading,8
2015,Maryland,267.9055297,Reading,8
2015,Massachusetts,274.4975681,Reading,8
2015,Michigan,264.4967551,Reading,8
2015,Minnesota,270.2368178,Reading,8
2015,Mississippi,251.9761652,Reading,8
2015,Missouri,266.8763518,Reading,8
2015,Montana,269.9567776,Reading,8
2015,Nebraska,269.4262109,Reading,8
2015,Nevada,259.4173764,Reading,8
2015,New Hampshire,274.8067463,Reading,8
2015,New Jersey,270.8537115,Reading,8
2015,New Mexico,253.2277676,Reading,8
2015,New York,263.2476586,Reading,8
2015,North Carolina,260.5945566,Reading,8
2015,North Dakota,266.955323,Reading,8
2015,Ohio,265.8792203,Reading,8
2015,Oklahoma,262.6731459,Reading,8
2015,Oregon,267.6705197,Reading,8
2015,Pennsylvania,268.7461208,Reading,8
2015,Rhode Island,265.0508578,Reading,8
2015,South Carolina,260.3314228,Reading,8
2015,South Dakota,267.079865,Reading,8
2015,Tennessee,264.771229,Reading,8
2015,Texas,260.655136,Reading,8
2015,Utah,269.4306647,Reading,8
2015,Vermont,273.9618314,Reading,8
2015,Virginia,266.8360535,Reading,8
2015,Washington,267.2508807,Reading,8
2015,West Virginia,260.1852726,Reading,8
2015,Wisconsin,269.5337264,Reading,8
2015,Wyoming,268.8033631,Reading,8
2013,Alabama,257.4278382,Reading,8
2013,Alaska,261.2560926,Reading,8
2013,Arizona,260.4482872,Reading,8
2013,Arkansas,261.9644908,Reading,8
2013,California,261.5024557,Reading,8
2013,Colorado,271.0090869,Reading,8
2013,Connecticut,274.4595425,Reading,8
2013,Delaware,265.9849815,Reading,8
2013,District of Columbia,247.7391537,Reading,8
2013,DoDEA,276.9943674,Reading,8
2013,Florida,265.8282971,Reading,8
2013,Georgia,264.6157135,Reading,8
2013,Hawaii,259.9605695,Reading,8
2013,Idaho,270.2241686,Reading,8
2013,Illinois,266.898721,Reading,8
2013,Indiana,267.2729747,Reading,8
2013,Iowa,269.0034496,Reading,8
2013,Kansas,266.8875236,Reading,8
2013,Kentucky,269.6164717,Reading,8
2013,Louisiana,257.3512427,Reading,8
2013,Maine,269.193764,Reading,8
2013,Maryland,273.8019031,Reading,8
2013,Massachusetts,277.0095591,Reading,8
2013,Michigan,265.9429631,Reading,8
2013,Minnesota,271.0196546,Reading,8
2013,Mississippi,253.1478182,Reading,8
2013,Missouri,267.2150118,Reading,8
2013,Montana,271.7657825,Reading,8
2013,Nebraska,269.2219146,Reading,8
2013,Nevada,261.6959822,Reading,8
2013,New Hampshire,274.3077317,Reading,8
2013,New Jersey,276.3779878,Reading,8
2013,New Mexico,255.870077,Reading,8
2013,New York,266.3460632,Reading,8
2013,North Carolina,264.5409997,Reading,8
2013,North Dakota,267.7791997,Reading,8
2013,Ohio,269.0869734,Reading,8
2013,Oklahoma,261.9314952,Reading,8
2013,Oregon,268.2826627,Reading,8
2013,Pennsylvania,272.0853653,Reading,8
2013,Rhode Island,266.6770524,Reading,8
2013,South Carolina,261.4490507,Reading,8
2013,South Dakota,268.1007728,Reading,8
2013,Tennessee,265.3595046,Reading,8
2013,Texas,263.6841377,Reading,8
2013,Utah,270.0419258,Reading,8
2013,Vermont,274.3685477,Reading,8
2013,Virginia,267.5898643,Reading,8
2013,Washington,272.0361244,Reading,8
2013,West Virginia,257.3835093,Reading,8
2013,Wisconsin,267.5429942,Reading,8
2013,Wyoming,270.9661722,Reading,8
2011,Alabama,258.4210904,Reading,8
2011,Alaska,261.285252,Reading,8
2011,Arizona,260.1480052,Reading,8
2011,Arkansas,259.1409378,Reading,8
2011,California,254.9352183,Reading,8
2011,Colorado,270.6362043,Reading,8
2011,Connecticut,274.6813995,Reading,8
2011,Delaware,265.8394755,Reading,8
2011,District of Columbia,242.0563682,Reading,8
2011,DoDEA,272.34996,Reading,8
2011,Florida,262.1213748,Reading,8
2011,Georgia,262.3586434,Reading,8
2011,Hawaii,257.1880104,Reading,8
2011,Idaho,268.0146716,Reading,8
2011,Illinois,265.6437294,Reading,8
2011,Indiana,264.7298445,Reading,8
2011,Iowa,264.5545275,Reading,8
2011,Kansas,267.3363958,Reading,8
2011,Kentucky,268.8339636,Reading,8
2011,Louisiana,254.6883478,Reading,8
2011,Maine,269.872413,Reading,8
2011,Maryland,271.2228966,Reading,8
2011,Massachusetts,275.3685176,Reading,8
